鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),使用分區或編定,非都市土地使用分區,非都市土地使用地,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),交易標的橫坐標,交易標的縱坐標
大安區,土地,辛亥段四小段751~800地號,295,其他,,,10108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,2000000,6780,,0,0,306838,2767019
北投區,房地(土地+建物)+車位,臺北市北投區知行路201~250號,50.7,住,,,10107,土地1建物1車位2,十層，十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001122,314.34,3,2,3,有,無,37050000,117867,坡道平面,0,2500000,297157,2779191
北投區,房地(土地+建物),臺北市北投區新民路51~100號,5.44,住,,,10108,土地1建物1車位0,五層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,970221,28.43,1,1,1,無,有,3200000,112572,,0,0,301479,2781400
大安區,房地(土地+建物)+車位,臺北市大安區永康街75巷1~50號,16.12,住,,,10106,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961114,88.38,1,2,1,有,有,18100000,204792,升降機械,27.89,0,303527,2769080
中正區,房地(土地+建物),臺北市中正區惠安街1~50號,38.24,住,,,10107,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681217,133.59,3,2,2,有,無,16000000,119769,,0,0,301182,2769110
中正區,房地(土地+建物),臺北市中正區和平西路一段51~100號,9.96,商,,,10108,土地9建物1車位0,二層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,740603,141.81,0,0,1,有,有,30000000,211556,,0,0,302467,2768758
文山區,房地(土地+建物),臺北市文山區木柵路二段109巷26弄1~50號,40.62,住,,,10107,土地2建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760924,111.27,3,2,2,有,有,8800000,79087,,0,0,306945,2764879
大同區,房地(土地+建物),臺北市大同區承德路三段208巷1~50號,3.83,商,,,10107,土地1建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960523,24.72,1,0,1,有,有,4300000,173944,,0,0,302265,2773672
萬華區,房地(土地+建物),臺北市萬華區環河南路一段101~150號,15.75,住,,,10107,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640530,52.29,2,1,1,有,無,4000000,76496,,0,0,300500,2770549
內湖區,土地,石潭段三小段451~500地號,2.77,其他,,,10108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,141581,51100,,0,0,309827,2773194
中山區,房地(土地+建物),臺北市中山區新生北路一段51~100號,10.65,其他,,,10107,土地1建物3車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770613,104.57,3,2,2,有,有,17180000,164286,,0,0,303595,2771019
中山區,房地(土地+建物),臺北市中山區林森北路85巷51~100號,13.24,商,,,10107,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,601228,56.92,2,0,2,有,有,7450000,130886,,0,0,303274,2771292
中山區,房地(土地+建物)+車位,臺北市中山區中山北路一段121巷1~50號,12.85,商,,,10107,土地1建物1車位1,六層,7,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,990910,87.71,1,1,1,有,有,19000000,216629,塔式車位,18.92,0,302893,2771528
南港區,房地(土地+建物)+車位,臺北市南港區研究院路三段1~50號,62.36,住,,,10107,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,990921,189.64,3,2,2,有,無,22400000,118116,坡道平面,43.95,0,312304,2769863
信義區,土地,吳興段一小段551~600地號,12.5,其他,,,10108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,300000,24000,,0,0,307155,2768677
信義區,土地,吳興段一小段451~500地號,5,其他,,,10108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,145000,29000,,0,0,307080,2768793
信義區,土地,福德段二小段351~400地號,5.5,其他,,,10108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,120000,21818,,0,0,308564,2770282
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路五段71巷12弄1~50號,9.41,住,,,10107,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980810,66.5,1,1,1,有,有,12250000,184208,升降機械,0,0,307205,2770529
信義區,房地(土地+建物),臺北市信義區莊敬路178巷1~50號,18.23,商,,,10107,土地2建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701228,107.08,3,2,2,有,無,22000000,205451,,0,0,306613,2769307
信義區,房地(土地+建物),臺北市信義區吳興街284巷59弄1~50號,11.25,住,,,10108,土地4建物2車位0,十三層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830301,71.09,2,2,1,有,有,12100000,170198,,0,0,306869,2768315
松山區,房地(土地+建物),臺北市松山區撫遠街380巷1~50號,25.88,住,,,10107,土地1建物1車位0,四層，陽台,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,83.5,3,2,2,有,無,12300000,147305,,0,0,307035,2773005
南港區,房地(土地+建物),臺北市南港區重陽路551~600號,60.72,住,,,10107,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961227,120.01,3,2,1,有,有,21000000,174991,,0,0,311969,2772928
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路235巷51~100號,47.74,住,,,10107,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990409,220.54,4,2,2,有,有,42370000,222989,坡道平面,33.67,700000,312169,2772764
中山區,房地(土地+建物),臺北市中山區林森北路119巷51~100號,10.16,商,,,10108,土地1建物1車位0,二層,7,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1001208,43.05,0,0,0,無,有,9900000,229965,,0,0,303192,2771426
內湖區,房地(土地+建物),臺北市內湖區民權東路六段101~150號,8.27,商,,,10107,土地1建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980106,96.09,2,2,2,有,有,16100000,167549,,0,0,309569,2773487
中山區,房地(土地+建物),臺北市中山區中原街1~50號,16.47,住,,,10105,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660625,98.5,2,2,2,有,有,13800000,140107,,0,0,303354,2772136
中山區,房地(土地+建物),臺北市中山區錦州街30巷1~50號,3.58,商,,,10107,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860204,29.58,1,1,1,有,無,4380000,148079,,0,0,302944,2772461
中山區,房地(土地+建物),臺北市中山區林森北路251~300號,5.02,住,,,10107,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770905,50.73,1,1,1,有,有,5600000,110381,,0,0,303010,2772033
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路478巷18弄1~50號,67.64,其他,,,10107,土地1建物1車位4,三層,8,辦公商業大樓,工業用,鋼筋混凝土造,880918,445.96,0,0,0,無,有,46508100,104288,坡道平面,138.83,0,307279,2774600
中山區,房地(土地+建物),臺北市中山區新生北路二段51~100號,3.83,商,,,10107,土地1建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970925,33.06,1,1,1,有,有,5100000,154243,,0,0,303206,2772215
中山區,房地(土地+建物),臺北市中山區新生北路二段51~100號,2.46,住,,,10105,土地1建物1車位0,二層,12,套房(1房1廳1衛),商業用,鋼筋混凝土造,690721,30.81,1,1,1,有,有,3180000,103230,,0,0,303181,2772127
中山區,房地(土地+建物),臺北市中山區民生東路一段27巷1~50號,9.75,其他,,,10108,土地1建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,891026,70.42,2,1,1,有,有,10800000,153359,,0,0,302992,2772367
內湖區,土地,潭美段四小段401~450地號,210.77,其他,,,10107,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,4027887,19111,,0,0,308489,2771999
內湖區,土地,潭美段四小段401~450地號,210.77,其他,,,10107,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,4027887,19111,,0,0,308507,2771981
中山區,房地(土地+建物),臺北市中山區長安東路二段151~200號,9.17,商,,,10108,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,771026,78.1,3,2,2,有,有,19000000,243278,,0,0,304569,2771198
大同區,房地(土地+建物)+車位,臺北市大同區延平北路一段1~50號,23.81,商,,,10108,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010606,251.54,4,2,2,有,有,42880000,187183,坡道平面,36.35,2600000,301710,2771476
大同區,房地(土地+建物)+車位,臺北市大同區延平北路一段1~50號,24.47,商,,,10108,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010606,256.67,4,2,2,有,有,43800000,187001,坡道平面,36.35,2600000,301712,2771474
大同區,房地(土地+建物),臺北市大同區承德路三段208巷1~50號,3.83,商,,,10108,土地1建物1車位0,六層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,960523,24.72,1,1,1,有,有,4200000,169899,,0,0,302278,2773659
萬華區,房地(土地+建物),臺北市萬華區雅江街1~50號,28.11,住,,,10107,土地2建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010330,147.38,3,2,2,有,有,19600000,132993,,0,0,300591,2770630
萬華區,房地(土地+建物)+車位,臺北市萬華區雅江街1~50號,23.68,住,,,10107,土地2建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010330,140.05,3,2,2,有,有,18300000,139670,升降平面,22.63,1900000,300605,2770616
萬華區,房地(土地+建物),臺北市萬華區長順街14巷1弄1~50號,26.25,住,,,10106,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,630819,85.03,2,1,1,有,無,7850000,92320,,0,0,299403,2769337
萬華區,房地(土地+建物),臺北市萬華區中正區中華路一段151~200號,4.8,商,,,10108,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,991119,67.13,0,0,1,無,有,13500000,201088,,0,0,301114,2770207
萬華區,房地(土地+建物),臺北市萬華區環河南路二段155巷1~50號,9.54,住,,,10107,土地1建物1車位0,十二層,12,套房(1房1廳1衛),國民住宅,鋼筋混凝土造,690729,46.05,1,1,1,有,有,6230000,135288,,0,0,299776,2769566
大同區,土地,大同段二小段451~500地號,13.75,其他,,,10107,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,270000,19636,,0,0,301968,2772941
中正區,房地(土地+建物)+車位,臺北市中正區金門街34巷1~50號,16.33,住,,,10107,土地1建物1車位1,三層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,1010618,88.44,0,0,0,無,無,14680000,178393,升降機械,16.52,1850000,302698,2768294
中正區,房地(土地+建物)+車位,臺北市中正區金門街34巷1~50號,20.07,住,,,10107,土地1建物1車位1,五層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,1010618,105.9,0,0,0,無,無,16100000,162229,升降機械,16.52,1600000,302711,2768281
中正區,房地(土地+建物)+車位,臺北市中正區金門街34巷1~50號,20.07,住,,,10107,土地1建物1車位1,六層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,1010618,105.9,0,0,0,無,無,16200000,163348,升降機械,16.52,1600000,302694,2768298
文山區,土地,老泉段四小段301~350地號,"5,615.5",其他,,,10107,土地4建物0車位0,,,其他,,,,0,0,0,0,有,無,17000000,3027,,0,0,306569,2762985
文山區,房地(土地+建物)+車位,臺北市文山區興隆路三段304巷1~50號,15.64,商,,,10104,土地2建物1車位1,六層,13,辦公商業大樓,商業用,鋼筋混凝土造,871006,129.37,3,1,2,有,有,11500000,88894,坡道平面,0,0,305894,2765323
文山區,房地(土地+建物),臺北市文山區萬安街51~100號,41,住,,,10107,土地3建物1車位0,一層,12,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,720728,94.56,3,2,2,有,有,12580000,133041,,0,0,307656,2766095
中正區,房地(土地+建物),臺北市中正區中華路二段101~150號,24.14,住,,,10107,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680524,77.99,3,2,1,有,無,12800000,164124,,0,0,300910,2769387
中正區,土地,南海段二小段351~400地號,5,其他,,,10107,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,150000,30000,,0,0,302434,2768916
士林區,土地,富安段一小段201~250地號,661.87,其他,,,10107,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,37039900,55963,,0,0,299304,2778249
北投區,房地(土地+建物)+車位,臺北市北投區知行路214巷1~50號,45.29,住,,,10107,土地1建物1車位2,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000919,279.1,3,2,2,有,無,32290000,115693,坡道平面,0,0,297244,2779185
大安區,房地(土地+建物),臺北市大安區和平東路二段265巷25弄1~50號,28.75,商,,,10106,土地1建物2車位0,四層,17,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,740522,148.32,4,2,2,有,無,29500000,198892,,0,0,305056,2768794
大安區,房地(土地+建物),臺北市大安區泰順街26巷1~50號,30.2,住,,,10107,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770617,111.19,3,1,2,有,無,16815000,151226,,0,0,303513,2768676
大安區,房地(土地+建物)+車位,臺北市大安區臥龍街301~350號,21.88,住,,,10107,土地2建物2車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990513,149.07,2,2,2,有,有,23000000,154290,坡道平面,0,0,306575,2767656
文山區,房地(土地+建物),臺北市文山區萬盛街156巷2弄1~50號,29.94,住,,,10107,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,86.46,3,2,1,有,無,11000000,127226,,0,0,304759,2766414
士林區,房地(土地+建物),臺北市士林區士東路266巷6弄1~50號,21.25,住,,,10108,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700904,86.61,3,2,1,有,無,16500000,190509,,0,0,304099,2778281
南港區,房地(土地+建物),臺北市南港區玉成街166巷1~50號,25.7,住,,,10107,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.82,3,2,2,有,有,26200000,204976,,0,0,308797,2770768
士林區,房地(土地+建物),臺北市士林區通河東街一段200巷1~50號,8.6,住,,,10106,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690226,99.82,3,1,1,有,無,7800000,78141,,0,0,302004,2775837
士林區,房地(土地+建物),臺北市士林區士東路286巷3弄1~50號,27.69,住,,,10108,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731013,103.99,3,2,2,有,無,16480000,158481,,0,0,304245,2778366
中山區,房地(土地+建物),臺北市中山區民族東路512巷13弄1~50號,40.52,住,,,10107,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700119,109.68,3,2,2,有,無,16590000,151258,,0,0,304746,2773336
文山區,房地(土地+建物),臺北市文山區政大一街320巷101~150號,43.69,商,,,10108,土地1建物2車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000429,320.1,3,2,2,有,有,40000000,124960,,0,0,309227,2764274
文山區,房地(土地+建物)+車位,臺北市文山區福興路106巷1~50號,21.03,住,,,10107,土地1建物2車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990819,122.74,2,2,1,有,有,11150000,90836,坡道平面,0,0,305474,2766630
中山區,房地(土地+建物),臺北市中山區民生東路一段1~50號,4.63,商,,,10107,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,690815,55.78,0,0,0,無,有,6600000,118318,,0,0,302947,2772323
中山區,房地(土地+建物)+車位,臺北市中山區明水路451~500號,27.12,住,,,10107,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841004,160.03,3,2,2,有,無,38000000,237449,坡道平面,57.1,0,305582,2774500
中山區,房地(土地+建物),臺北市中山區敬業三路162巷51~100號,47.09,住,,,10107,土地1建物1車位0,七層,10,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,890628,155.69,3,2,2,有,有,23400000,150303,,0,0,306327,2774596
松山區,房地(土地+建物),臺北市松山區三民路101巷1~50號,30,住,,,10107,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,601220,77.46,3,2,1,有,無,13550000,174929,,0,0,306749,2772232
信義區,房地(土地+建物),臺北市信義區吳興街281巷51~100號,46.63,住,,,10107,土地3建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,120.08,6,1,6,有,無,20000000,166556,,0,0,307097,2768845
松山區,房地(土地+建物),臺北市松山區民權東路三段151~200號,6.96,住,,,10107,土地5建物1車位0,二層,10,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,850206,44.95,1,0,1,有,有,8100000,180191,,0,0,305356,2772779
信義區,房地(土地+建物)+車位,臺北市信義區吳興街600巷101~150號,38.05,住,,,10108,土地1建物1車位2,十層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990122,274.69,2,2,2,有,有,49800000,181294,坡道平面,0,0,307785,2767864
